ROA(A) before interest and % after tax,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (A),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),After-tax Net Profit Growth Rate,Total Asset Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Total debt/Total net worth,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Inventory and accounts receivable/Net value,Total Asset Turnover,Fixed Assets Turnover Frequency,Operating profit per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Working Capital/Equity,Retained Earnings to Total Assets,Total expense/Assets,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Total assets to GNP price,Gross Profit to Sales,Net Income to Stockholder's Equity,Equity to Liability,Bankrupt?
0.4416086551445912,-0.7488866131291764,-1.3016390914722178,-0.1518223304025339,-0.820417877758376,-0.2243630244626948,0.3440777275905042,-1.6038528910464442,-0.7752918408751784,0.2925821379641882,0.0393016020029039,1.457595236601574,0.0892260184062397,-2.2412650686064235,-0.3438053867009606,-0.0340233370634588,0.8584829013962703,-0.0312872329517245,0.38021377643245,-0.046864983706644,1.4049165651849749,-0.8500803489101352,-0.4091455475968514,2.441640380302041,0.747189530343794,-1.175700706948344,1.9103538451237576,-0.846121681954704,-0.0722614428611973,1.55022100290935,-0.9251043430898044,0.4809121802851948,0.2713607933572293,-0.8031253807927244,-0.0135407429114195,1.1295724354306342,0.3458402239383454,-0.2521481331486773,-0.1465169057101469,-0.0882631823638106,-2.0800574597840558,-0.076511369827431,-0.1131966777738508,-0.0496804896257192,0.7196284826406616,0.2264071658293626,-0.515947837908904,0
0.1421323092031398,-0.7488866131291764,-0.5914245541838415,-0.1518223304022227,0.8090739763886211,0.245794799654014,0.0979915166826053,-0.3317925159368696,-0.5844733647027244,-0.2803757418600596,0.0177473711252241,0.2978319278266358,-0.0773492392261579,-0.3081435682455163,-0.7155590717706971,-0.0340233370437672,-0.1218400786610247,-0.0936896164666134,-0.0086920581921611,0.07417753707504,-0.3176291585040017,-0.7444159387723973,-0.4091455475972384,-0.215788206539663,-0.7639276206318742,-0.6486302634843573,-0.9824836646292704,-0.6002845979273244,-0.0722614428560781,-0.2974396818054375,-0.3816094186437448,-0.2142772863511231,0.1974124139656967,-0.7176241059417746,-0.0135407419768465,-0.814772656846628,-0.1468175891813935,0.0003163942436942,-0.1191938740795675,-0.0793474476146774,-0.4737023888703238,-0.0607178275513684,0.2271415077452695,-0.0496804896196167,-0.296027525715864,0.1045319023493789,-0.330813855518656,0
0.4341008915973226,-0.587559719284833,-1.4730565355335106,-0.1518223304036047,0.370114717495683,0.962482371086947,0.4863926447420614,-2.043782417185489,1.432662591481545,0.2311937936973087,0.0359822776553098,-1.9074493488588031,0.0848751721247708,-1.6562665908539125,-0.1749929206639325,-0.0340233370384895,-0.0259429189520737,-0.1038856224379486,0.0379578882155047,-0.046864983706644,0.072190770909404,0.7650756346238655,-0.409145547596954,-0.1927645934954129,0.7243674796398888,1.2958766778357829,1.3052179895654594,0.1643560789544964,-0.0722614428498434,0.7776034316954747,-1.051554445417317,0.3013464326010192,0.2635903423438947,-0.5562878934811731,-0.0135407418882606,1.0812194067971137,0.0494012510773687,-0.2524734289824499,-0.199545761202272,-0.105742501282403,-2.0186821769013763,-0.1061916811577845,-0.215381272552929,-0.049680489625559,-0.3942661570773505,0.1504289350756308,-0.3605047614661869,0
-0.2783024494444572,-0.6699557939451897,0.5356550376000606,-0.1518223304009963,-0.1092749994531939,-0.0990774151708772,-0.3615670699526457,-0.105602335044615,0.8374320545178019,-0.3943826669271155,0.0450870988312142,-0.0033603344522286,-0.0116721786919411,0.100161491736848,2.2317500924172773,-0.0340233369799945,-1.0901989217104613,-0.0714232435707033,-0.3457906659017509,-0.046864983706644,-0.2308973780924736,1.580201084257847,-0.409145547596967,-0.1679422606820598,1.7410815712497651,0.7446912069355135,0.9745192707128334,1.1260337906634903,-0.0722614427891613,-0.9995921522201529,0.4072736288600922,0.3317254848730619,-0.0528937383677695,-0.236409834356928,-0.0135407421681405,0.6244324715322186,-0.3081941230852189,-0.2524734289824499,-0.1826631734542098,-0.1252078553936981,0.1333628167421492,-0.0890191951465698,-0.7858065922688308,-0.0496804896260193,-0.6518425940830116,-0.0110663947255039,0.9803065812850662,0
-0.0897741648127922,-0.7488866131291764,-0.0674730825554994,-0.1518223303997425,0.5765988425670355,-0.5382506262368943,-0.2696553526256138,0.2782984306899128,-0.4835242353727833,-0.1663688167929713,0.0577502823492302,0.1801246069360451,-0.0154014755047725,0.8417962965936581,-0.8018798445913955,-0.0340233370520488,0.4548313251165654,-0.1244906525664906,0.1829868673321094,-0.046864983706644,0.3375374542533753,-0.4727074555610698,-0.4091455475972606,-0.1859294583728752,-0.7059371181387936,-0.2080367382072495,0.1399288742930612,-0.6315614550231948,-0.0722614428590343,1.1150027470150232,0.012596224873177,-0.1725335769429379,0.0617673199101711,0.8171559747116945,-0.0135407405788829,0.9080067999369726,0.1846847454081003,-0.2524734289824499,0.0229799598083822,-0.0414822382646687,0.5988464631807161,0.0349701245878366,0.343530615809812,-0.0496804896270974,1.013289883717411,0.028192702791993,-0.4633295701963629,0
0.0753966332273327,-0.7488866131291764,0.3171274876651857,-0.1518223304010787,-0.0962794950780724,-0.3738974613594327,0.0001500111409033,0.6123958538426912,0.343150646884,-0.0202060923480037,0.0509017466344716,0.4259251887958081,0.0548336144672933,0.6646253290457652,-0.9130063939796804,-0.0340233370572981,1.4322092868334575,-0.1110675206204324,0.3209831912113907,-0.0197772910233762,-0.214602316318216,-0.065144730744083,-0.4091455475971959,-0.0999506534107545,-1.0253808173649697,-0.957426584073174,-0.9607357708385308,-0.4823851934178114,-0.0722614428553608,0.0756221888956667,-0.0248625109297774,-0.2944143637191115,0.0881329763218713,-0.6141520945151844,-0.0135407413265147,-1.2655100311848844,0.0749006463369567,0.7917420504154478,0.2448944900777497,0.0015317149633707,0.7030058672793221,0.2477322761469674,0.5279194922925466,-0.0496804896219325,-0.4132927824145198,0.1197262779417189,-0.5649936780411661,0
-0.8230324045970113,1.180105602050204,-0.7056368696842539,-0.1518223304020305,-0.820417877758376,-0.6985623198469121,-0.6165479631825344,-0.3691450228732134,-0.786371623362611,-0.5200826099497825,0.0151781985330464,0.1108850064121682,-0.0582883888502616,-0.2131111624718462,0.3965388307218039,-0.0340233370190127,-0.8932508201968994,-0.0344128268939264,-0.2800744097395328,-0.046864983706644,-0.2855646821094512,-0.3217582982214468,-0.4091455475972363,-0.2873772533491123,0.190614280847656,-0.2401971948300418,-0.3855821164043388,-0.1180738078548091,-0.0722614428402554,-0.7623959238524903,-0.4476007966042956,0.0007601438048855,-0.3342971754948214,0.4764023263820984,-0.0135407425997694,0.0669183580762971,-0.2692805504502941,-0.2144016706357279,-0.0592418484164988,-0.0340478799595688,-0.5623280359777242,-0.0389256858282094,-0.4431772928522156,-0.0496804896272945,-0.0633274745501656,-0.1284558856068373,0.3125741452464434,0
0.1896814783359049,1.7614984653078611,0.6075078461384514,-0.1518223304014265,-0.517189442338908,0.1178148761838358,-0.091761706186159,0.3032001019807891,-0.0341775011602356,-0.002666565414625,0.0320468960371513,0.6821117107341527,0.0185765621219313,0.54476033482869,1.1467054697384376,-0.0340233370138516,-0.8304851168173263,0.1033283155730781,-0.3246927001897224,-0.046864983706644,0.2161129616772202,0.2367535839351711,-0.4091455475963447,0.6371647079590093,1.632382889559461,0.6855768025973896,1.3363114461218764,-0.0829518136246827,-0.0722614428453296,-0.3765972901218741,0.5385131888516351,0.381683171961626,0.1605329124302544,-0.2825376668277534,-0.0135407429978915,1.042802256593691,-0.215023421515016,-0.2442044446974393,0.0264639593060017,0.0114206516981623,0.6968473156579622,-0.0012882034423033,-0.606737014043784,-0.0496804896216626,-0.1779774167635877,0.0804605286131299,0.195726095048968,0
1.2991620914337538,-0.7488866131291276,1.8248488172432216,-0.1518223304050507,0.3267963695786135,0.3791633514808156,0.9281618667333946,0.5833439040033073,0.1295570622651567,1.011702742233403,0.0423974355424887,0.7236554710484788,0.2000690070048702,0.4941400583864418,0.8696798844468987,-0.0340233370106533,-0.9622746875497712,-0.1050631949327357,-0.351416790091581,-0.046864983706644,-0.3241471832137684,0.3424179940729079,-0.4091455475971813,0.1885639975499594,0.5468858976312572,-0.0572545593204686,-0.073123827558613,0.5103637283667022,-0.072261442820676,-0.8169930658298323,1.1791267443680449,0.0784928827879862,0.6626439110030105,0.3691956835204678,-0.0135407412523807,0.3043098623066318,-0.2799473585974903,-0.2524734289824499,0.8758406388258357,0.6414533464891514,1.1469560145157311,0.3387114122361686,-0.5571574912321737,-0.0496804896246129,0.7551457741776925,0.286968593073795,0.4789832101859884,0
-1.040757547468086,-0.6703408223314531,-0.5219470451012375,-0.1518223303986809,-0.820417877758376,-0.998978350729504,-1.3548065959062612,-0.2861394519035692,-1.1556977062770344,-0.4966965740385888,-0.1571779125550131,-1.725349199481047,-0.2449604126396724,-0.0536095367009575,-0.8236889501642385,-0.0340233370582899,0.619200161239569,-0.0680030076517823,0.3394243760559524,0.4378881126732111,-0.5754065228302724,-1.1066939163875005,-0.4091455475972354,-0.2916941807949159,-0.8249904776111218,0.0995539221393597,-0.4177211588556639,-0.0332399354232853,-0.0722614428510427,0.532064194713458,-0.3396964984434132,-0.2153631208751162,-1.2774894648403066,0.43342678634122,-0.0135407426173015,-0.1738960924921212,0.0881034633700752,-0.0532541047733765,0.430871348333142,0.0649160033950858,-0.3489218018320192,0.3193120097010731,0.3763316369112721,-0.049680489458134,-0.6702003581418716,-0.3418929720070763,-0.4872941767647659,1
0.8378517312509616,-0.2444994271241887,-0.0460953874530841,-0.151822330403385,-0.7106780630351397,0.5987499570138246,0.8095661024404254,0.1662409098808847,-0.4465916270813412,-0.4236152118161088,0.0650127619083155,0.7686612113889988,0.196546893348419,0.0681656566270818,-0.8194436662550242,-0.0340233370497311,-0.1496336892484558,-0.0536113397484761,0.0228767497620906,-0.02915035024656,-0.400471149975918,-0.6689413601025839,-0.4091455475971595,-0.2409702833067981,-0.8980706410448478,-0.8369312215431556,-1.0604790639335215,-0.5498582046205867,-0.0722614428554127,-0.224288889929573,-0.1108231883468837,-0.2596035588392136,0.6698359220292344,-0.3222341375214241,-0.0135407425329124,-0.631708080656502,-0.1367574353835261,0.0917741538710222,0.0539260839349791,-0.019918648988717,0.1176110784055035,0.0342083563090573,0.369796219181155,-0.0496804896262224,0.1110151805514826,0.2721432326116115,-0.3213488647576536,0
-1.4411716033229562,0.0866249850622917,-0.6601102967810698,-0.1518223304026712,-0.820417877758376,-0.5880954385358181,-0.7084596805095967,-0.3691450228732134,-0.6497209726842719,-0.780252259461813,0.0232782827723441,0.0347214458359036,-0.0452358500058697,-0.1873234744729576,-0.1325400815717747,-0.0340233370343667,0.2464712775339851,-0.11721319482399,0.1143794084612182,0.0452511102857917,-0.1585683297007802,-0.5934667814327704,-0.4091455475972818,-0.3510519331746123,-0.2080689585214873,-0.5371397902857469,-0.6783690145434174,-0.2720156424652983,-0.0722614428465076,-0.6258694364353176,-0.4067767854847469,0.0053226736711308,-0.4155938382022309,0.0630467899511859,-0.0135407403424916,-1.75709641295471,-0.1792174097728333,0.5088045633982277,-0.2406841020432744,-0.1160962373504893,-0.5342238720796202,-0.1344070191651939,-0.2377721317566113,-0.0496804895677831,-0.9034499521739175,-0.3883071130444525,-0.4261057783336956,0
0.1296193699576848,-0.7488866131291764,-0.445541579272504,-0.1518223304023508,1.083423513196714,-0.0088178901971624,0.0327638463214811,-0.2259604129506029,-0.2336135859340221,0.1727287039193432,0.0186724287303,0.2043584671194021,-0.0779707886947806,-0.2498824953591694,-0.472412516891905,-0.0340233370373759,-0.0476624292124526,-0.0916281180416763,0.0599154006787261,-0.046864983706644,-0.1262935944445496,-0.3821379611572935,-0.4091455475971728,0.383185476564637,-0.398215428494488,-0.2415275628335774,-0.5607613996265768,-0.4910194456403142,-0.0722614428543616,-0.2195359386241933,-0.3121149964775639,-0.0867772824359202,0.4570580298937009,-0.3970255082262874,-0.0135407420787744,-0.7614780117910208,-0.1272149289498332,-0.0281550727873839,-0.4003756333392725,-0.1716642603932186,-0.3139965564143358,-0.2198547622614068,-0.0175163751686953,-0.0496804896251133,0.1259913599351663,0.1035234611552329,-0.3541393956082247,0
-0.9314778780576984,-0.7488866131291764,-0.5680674428683372,-0.1518223303987083,-0.820417877758376,-1.10675091786227,-0.8478097035538351,-0.3089659839202471,-0.8029912970937598,-0.7685592415062159,0.0043515264367435,0.1108850064121682,-0.109048262133656,-0.1333603495864275,-1.3560142560354551,-0.034023337062076,2.119871069314485,-0.135505882682548,0.5456374557373366,-0.046864983706644,-0.2404641562954458,-0.7595108545063601,1.4407425630204709,-0.3927822318173056,-1.9533863365887616,-1.444145111709484,-1.5425985452077964,-0.7965885995947024,-0.0722614428604362,0.5255897867412992,-0.3713499251270257,-0.8236868038084503,-0.6200922612253696,-0.4537568480402467,-0.0135407366608868,-0.90541581323974,0.2763341983283802,0.103195208535955,-0.1236633964902622,-0.0832738913603995,-0.4231580172782789,-0.0556192634478385,2.2437783980779016,-0.0496804896074972,-1.0380047896569138,-0.3746545902825944,-0.602738870597183,0
0.0487023628370067,-0.7488866131291764,-0.5603477196369498,-0.1518223304038701,1.2205982816007566,-0.4641569863331157,-0.0561829768982614,-0.281989173355117,2.339358125036453,-0.0172828378591251,0.0289743832774223,-1.6900370032138698,-0.0052495008479279,-0.0469238398123907,-0.1126455158011425,-0.0340233370340068,0.4240926961887516,0.7403900581917191,-0.1002728575049789,-0.046864983706644,1.1284261621760543,4.795418135591894,-0.4091455475803004,-0.0690126733825568,1.1973053418254969,1.5438657943133798,2.1013334907548264,-0.4714837999428062,-0.0722614428575885,1.210942092242622,-0.3505084585766707,0.573236508622017,0.0983907135988094,0.1560207313614172,-0.0135407432317389,1.1014514107196511,0.1989821888592027,-0.2524734289824499,-0.447169003985731,-0.172203110217132,-0.3851282154565967,-0.2718464878937042,-0.2478538852475974,-0.0496804896269489,-0.6194034393721883,0.1092122152763654,-0.4583752830886849,0
0.7502611565327152,-0.7488866131291241,1.3727501541532638,2.502019456659788,-0.820417877758376,0.3468315813409759,0.5753394679618049,0.4754366617427835,-0.5026060829900282,-0.1926781071930575,0.0163714451076092,0.5782523099483373,-0.1780402531679438,0.3928995055019482,-0.7001595124921602,-0.0340233370482291,-0.7905433055757907,-0.0713356473073552,-0.3005472505415048,-0.046864983706644,-0.5926477494817808,-0.4727074555610698,-0.4091455475971027,-0.1402419762381905,-0.8501780661998579,-0.9764133601525494,-1.4400296031730484,-0.591160599523878,-0.0722614428531398,-0.7907847756904184,0.6267533458300187,-0.25872622120722,0.4615102988845243,1.0945808550341958,-0.0135407423055036,-0.5218355149718957,-0.2672916221682656,-0.2524734289824499,-0.1832481912524611,-0.1097837524974184,0.8781358978107611,-0.0913959592981794,0.2083815327880666,-0.0496804896259204,1.5036854450766612,0.2047905944364603,0.1337336474319861,0
-0.2240797127141051,-0.4481794434575005,-0.5546074126186515,-0.1518223304031563,2.73313059637168,-0.0559683883177576,-0.3111638701281509,-0.3110411231944423,-0.6127883643928299,-0.2569897059488515,0.0256822665064888,0.3289897480623805,-0.0261749996302399,-0.2431967984705515,-0.5357588120862719,-0.0340233370381528,0.5457587663761028,-0.0381874295145762,0.339971360352183,-0.0191045834236249,-0.2397282502797967,-0.8047956017082483,-0.4091455475971741,-0.0646957459367515,-0.6431118761540046,-0.7602637273218256,-1.1191667380186665,-0.4465382173559084,-0.0722614428506706,-0.6377981860541914,-0.3750903353679611,-0.1435278960870375,0.0402246789706935,-0.6358883758676367,-0.0135407425875963,-1.936372693593686,-0.1626128085878165,0.748587611325095,-0.2848162030254252,-0.1256913057873458,-0.4496313900374324,-0.1692733771119346,0.0369727718334695,-0.0496804896231658,-0.0797153115413657,0.0084925366456475,-0.4770946341061,0
-0.0881057729133916,-0.7488866131291172,-0.1919783623644216,-0.1518223304029091,-0.3699070594208801,-0.4641569863331157,-0.2400064115523558,-0.1595559561748752,-0.5906287994179648,-0.3008385232823528,0.0156679349121738,0.4259251887958081,-0.0551806415063193,0.0127698824072794,0.3126320428690783,-0.0340233370313835,-0.3364582902169238,-0.1224480669711375,-0.0524508018910879,-0.046864983706644,-0.1784377921222908,-0.3519481296893703,-0.4091455475972776,-0.2147089746781878,0.505594067976439,-0.1501924268861698,0.1873425327288761,0.5256675074910554,-0.0722614428322047,-0.4171429069057227,-0.1897027694699382,0.1737565536720682,0.2443065666076178,-0.1010124228889061,-0.0135407395682849,-0.7302026349797195,-0.1832776640434896,0.0892764226427477,-0.1172102779333102,-0.0776565510001559,-0.0963565383786559,-0.0605897630908605,-0.4175572598849909,-0.0496804896256207,0.118479487738555,0.0365355390340188,-0.2450015103912576,0
1.515218842405445,0.6641675644573157,0.436882168562423,-0.151822330400136,0.0466710530482491,0.5960556428355288,0.7324788556499924,0.4961880544852108,-0.4348963011223846,0.3627402456977757,0.0401800180480586,1.4679811766801556,0.2566300086633739,0.2725569615071327,-0.5314302873161014,-0.0340233370395978,-0.0625715845606735,-0.1170210802918741,-0.0340877576602862,-0.0137677697989418,-0.3137393695643899,-0.6236566129006957,-0.4091455475972648,0.0363923050856381,-0.5656346655270219,-0.6351981321248,-0.8942727739565272,-0.4571034517833244,-0.0722614428524686,-0.4414967811552312,0.0392019403857923,-0.1448416116854236,0.696612988748593,-0.6417485411695456,-0.0135407407417916,-1.1651177800828827,-0.1669504983058179,0.0193295590421384,-0.0596915919275396,-0.0599481328615578,0.4831184439026174,-0.0268869875373832,0.0330816036015671,-0.0496804895917501,0.3792477186892354,0.4088237040400531,-0.3496541657970721,0
-0.4684991259755211,0.2521871911555319,1.5926632954373188,-0.1518223303574598,-0.820417877758376,-0.3321355915954939,-0.4920224106749246,-0.0869260815764414,-0.9507217302595276,-0.4937733195496888,-0.0040575581369834,0.3082178679052174,-0.0396419047868742,0.0619575095162526,1.0424879118102468,-0.0340233369939346,-1.0706881752053796,-0.1254721288808256,-0.3513386494778249,0.0344877886897924,-0.5123288643491009,-0.714226107304472,2.3516419146695826,-0.2643536403048622,-0.2560847617779588,-0.8669265163562829,-1.2694230457063604,-0.5838994771416044,-0.0722614428422962,-1.3466398751639512,0.4305553233146584,-0.1270586781334503,-0.0856016937447429,-0.3432245066901466,-0.013540738396461,-1.4014775394269636,-0.3484402464153024,-0.2523522425564996,-0.8947513214563043,-0.765525500959508,0.1856652659124044,-0.3638237192770527,-0.5892293077322737,-0.0496804896246131,-0.2434023475030033,-0.0475101111798361,0.879106835877588,0
0.3431735330802751,1.1724050343249368,0.3092098228124495,-0.1518223304004747,0.4791325597536309,2.2638361192151604,0.7828820554744872,0.7721815779592182,2.1922432353422088,0.5322890060539504,0.0389692808884767,0.7063455709175096,0.055455163935916,0.3427567788374404,0.6409339985150535,-0.0340233370060205,-0.4170781672851008,-0.0786350041156938,-0.2220940743383809,-0.0349804827777284,-0.1373321846788157,0.4782722356785782,-0.4091455475970353,0.0500625753306481,0.9585801086452505,0.9867874273366668,0.6577874545651184,0.3054821719287574,-0.0722614428372669,-0.3895124827242042,0.0828825054324008,0.2972085156981307,0.2202630983219245,-0.5540028694620152,-0.013540742179203,-0.5110396966753793,-0.1850823099053663,0.0141421523608547,0.3402748986098959,0.1048165150332803,0.3970185499714317,0.1685060154936687,-0.5076389408542942,-0.0496804896024048,-0.3769427903382603,0.1330511031876297,-0.2030788530731395,0
2.2843475080266598,0.1520798107270611,2.1375965789253915,-0.1518223304036047,-0.8182519603625229,1.6818642566982087,2.9887632713237413,4.202386798279161,1.7410498707150894,2.637032238061352,0.0537546553828614,-1.9074493488588076,0.4979983857054202,2.720477122290244,-0.2470795062596358,-0.034023337032308,-0.3683013010223965,-0.1235260982575752,-0.170677550492078,-0.046864983706644,-0.2800979517077752,0.689601055954052,-0.4091455475971874,0.1515103703068853,0.2221058380327076,0.5727079889057783,0.408886019368454,0.7471847098374629,-0.0722614428386645,0.2499418180145893,1.604246563827849,0.0811431014552638,0.9660907778262828,-0.4576497019984791,-0.0135407399269047,0.8149861929507982,-0.0811876646808606,-0.2193192245316047,1.3219089084383373,0.4774484463440783,3.379253689582217,0.6735455792782739,-0.1744970097663141,-0.0496804896232264,0.3294869645436705,0.5302549557349074,-0.2292205791868216,0
1.8146951883468827,1.3225661049676432,1.1579834950233492,-0.1518223304050507,-0.6998484760558733,4.159286143662783,3.35641014063193,2.033866256697579,0.188649235531468,0.4972099521871571,0.0343964646180497,1.346811875763371,0.2145718279429025,0.4850666126090738,0.0614111244766897,-0.0340233370155193,-0.820177552625966,-0.0980007462002711,-0.3124246238312912,-0.046864983706644,-0.4791079642157721,-0.6840362758365466,-0.4091455475972269,0.0889149223428287,0.098971809643403,0.2958101169622138,-0.2910128558466758,0.0565463330287726,-0.0722614428404369,-0.5163059471214199,0.8085185090009687,-0.0131604445398704,1.0487683225575333,-0.8230225564278055,-0.0135407416834597,0.513334465122233,-0.2326682396336559,-0.2524734289824499,0.0981187153188808,0.0513354969653272,1.0643703097030122,0.0298454506704263,-0.3268257236130033,-0.0496804896112899,0.0318574197780061,0.3768232954251362,0.1788053682009802,0
0.0345210316921511,0.7796760803363205,1.4378729475667562,-0.1518223303982599,0.3470115986065749,-0.4695456146897712,-0.2222170469084074,0.0292817177810356,-0.8571591225878747,-0.2569897059488515,0.0188784289532752,0.1489667867003005,-0.0526944436312661,0.3098058441721935,-0.5185279538665197,-0.0340233370444871,-1.0388451643999068,-0.1184773681700393,-0.3140655767199831,0.0076691790464236,-0.5358778568487786,-0.5330871184969207,-0.4091455475972794,-0.1463576234531005,-0.7810931455255018,-1.3461707747996332,-1.563392601360028,-0.5533224817340777,-0.0722614428488487,-1.0453692700187036,0.791737994275038,-0.2482227269851414,0.1239466562866378,-0.5207905807592856,-0.0135407399452694,-0.1187039267626393,-0.3114644405141177,-0.2524734289824499,-0.2096537036660834,-0.1432329505862228,0.5634456107881741,-0.0999466913146632,0.0216333583589701,-0.0496804896206163,0.0346228917134304,0.0502259311786888,0.7368818846349643,0
-0.5469135452470983,1.923210387538468,0.3741346746047175,-0.1518223304020122,-0.820417877758376,-0.8117235153363027,-0.6076532808605759,0.8510368703803547,0.5031919494802484,-0.0932874545705052,0.041857170806785,0.2459022274337282,0.6359823677739661,1.423451925901836,-0.7069020222303299,-0.034023337056573,1.5864546224113871,-0.1253825417933095,0.1896288195007105,-0.046864983706644,0.6107688449074885,0.448082404210655,-0.4091455475972184,0.0094115085493983,-0.4610451790049685,-0.6584073778617543,0.3562444957140046,-0.0989363325333198,-0.0722614428536951,1.0795165452403876,0.1946812287057384,-0.0020824807535666,-0.2211392057862419,0.8377948254276977,-0.0135407403382974,-0.0129637069311479,0.3546162406170522,0.3070471615039499,0.3611932403816977,0.0258457803727501,1.4598558382550435,0.3579598462136161,0.2164825252493878,-0.0496804896270258,-0.049029673674725,-0.1223310980680349,-0.5749655470414861,1
0.3556864723257454,-0.4219975131915927,-0.6612979465090254,-0.1518223303995046,0.2322179766263483,0.2646549989022451,0.4626734918834743,-0.4251737832777275,0.7543336858620574,0.5059797156538283,0.0607275685907706,0.9382982326724972,0.0977205278127824,-0.2747150838025262,-0.5525734660012045,-0.0340233370537891,1.0401537202690585,-0.1241542032822673,0.0479598867752534,-0.0452056382939295,0.6447256510564664,0.0103298479257304,-0.4091455475972445,-0.1039078369027442,-0.2266939232388357,-0.7543367042428951,0.2238730763282466,-0.7585028712629022,-0.0722614428600119,0.5954024376384466,-0.4173823125741694,0.0698263660728307,0.3358108195442175,-0.2270137612431841,-0.0135407403507317,-0.3772385577187059,0.1562011077868796,0.2015316730441191,-0.2431706629359214,-0.1117805736622241,-0.574386078466302,-0.1500775875733229,0.0524038576237844,-0.0496804896240751,0.072084615472957,0.2005549253117369,-0.5339649583986334,0
-0.1840383071286239,-0.7488866131291764,-0.97582718278306,-0.1518223304021221,1.0776477334744423,-0.4048820744100926,-0.2489010938743456,-0.755120927881995,-0.232998042462498,-0.514236100971982,0.0093577205347503,0.4155392487172266,-0.1683026448238744,-0.6706038495631866,-0.1980506391512467,-0.0340233370540869,0.9807011625224408,-0.1005878222053007,0.055148823240089,0.4030418590061612,-0.0200077399038784,-0.3972328768912603,-0.4091455475971886,-0.2895357170719973,0.4849945354741182,0.8535147618116284,0.8610044679480331,-0.4438531477684204,-0.0722614428560297,0.503535467824698,-0.5804331899876987,0.3861621046975815,-0.0209107969795026,-0.7243776836292878,-0.013540741930757,-0.4720516094462239,0.1273507472653866,0.36942787425662,-0.6166548838709837,-0.2040099607362466,-1.0693261993784138,-0.4288943519034989,-0.2027045467254099,-0.0496804896133041,-0.6694085043188174,0.0335950226443893,-0.5283849828774361,0
1.6495243903067578,1.0376450991327646,-0.1515982716155023,-0.1518223304050507,-0.6088799454300323,3.216276181251038,3.925669809238192,1.6707168837054789,2.339358125036453,4.154201317800041,0.0395173192175132,-1.907449348858793,0.325414816541533,0.6226009486031503,-0.218361409226698,-0.034023337037451,0.4955093909432069,0.2238597785283737,-0.351416790091581,-0.046864983706644,0.6550283352750833,2.923648584580524,-0.409145547590264,1.2559243085231957,0.9638902317101532,1.5552063406657854,1.9347858412695893,0.9028194327805872,-0.0722614428449663,1.2973317143243115,-0.0320833695039042,0.4971454020512745,0.7692707572947703,-0.243738852625968,-0.013540743160682,1.1468185951973506,0.2282562754803357,-0.2524734289824499,0.8514848989629558,0.1847134269708884,0.4883728337564304,0.5857383893270409,-0.1912198044824481,-0.0496804896144476,-0.2822887426566989,0.4741752126855131,-0.4696454721353233,0
0.1204432145110139,-0.7488866131291764,-0.523332636450411,-0.1518223303975643,-0.820417877758376,-0.4250894307475045,-0.0532180827909425,-0.2093592987566865,-0.1277401088318885,-0.0143595833702107,0.0800507781855965,0.7478893312318358,0.028106987309872,-0.0641156318116489,-0.945553570617,-0.034023337052603,2.3944940295558417,-0.1308164963571592,1.3900249279000436,-0.046864983706644,0.3077858253364508,-0.6085616971667331,2.291450327556205,0.1651806405518954,-1.0827587152592568,-0.5261880307996458,-0.7951300349312569,-0.868056172528505,-0.0722614428613028,0.3708254397562646,-0.3562652515788156,-0.3253144457430774,0.0081583120155633,-0.6667186984404622,-0.0135407377079292,-1.2604071271198158,0.3238449243426455,1.581798102176747,-0.2099186500052016,-0.100637307478247,-0.3612684785989989,-0.1470344627020793,0.591168558720662,-0.049680489577538,-0.357736445369002,0.1114616908646622,-0.6311450103709478,1
3.1477403159636914,1.133902195698602,1.7187521082167698,-0.1518223304050507,0.3217425623216196,0.295639611952905,1.6812449699937515,0.5957947396487161,0.4133226026377396,2.03484181334814,0.0723316000190083,-1.9074493488588005,0.8485522860955288,1.0270856103634385,2.2317500924172773,-0.0340233369558538,-0.994117698355244,0.0412693492269954,-0.351416790091581,-0.046864983706644,-0.5476523530985369,1.20282819090878,-0.4091455475964789,0.9094908809980126,2.246943134211153,2.3028435777758003,1.7001938891483224,1.478226760110279,-0.0722614427995611,-0.7030331982259959,1.3903423737625002,0.4824257971982573,1.240783928852221,-0.0456918632215091,-0.0135407428750085,1.057486217036264,-0.2676787344492916,-0.2524734289824499,0.8780276989671031,0.6885694726584167,1.2584576163244898,0.3338256070606365,-0.7475735818993141,-0.0496804896270627,0.7864903840286921,0.5207683505057831,0.5747863882137877,0
